#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   54972.68524385          3.84          2.47        28.910        13.430       187.098       103.471
   54972.68875439          5.07          0.42        36.407       -11.502       180.882        78.536
   54972.69120478          5.45          0.65       328.848       -24.099       249.303        65.949
   54972.69648501          4.88          0.82       145.055       -11.420        75.019        78.533
   54972.69703534          3.73          0.94        98.025        -0.055       122.246        89.933
   54972.69726763          3.10          0.92        97.146        64.862       123.106       154.854
   54972.69757567          3.28          0.53        30.461        67.264       189.942       157.303
   54972.70359045          3.04          0.81       247.483        61.600       335.230       151.583
   54972.70632030          4.62          1.66        30.697        12.076       192.920       102.117
   54972.70643080          4.82          1.92       253.828         3.372       329.827        93.360
   54972.71212213          3.29          2.53       330.645        12.270       255.072       102.315
   54972.71610852          3.43          0.70       295.597        54.862       291.614       144.884
   54972.71670683          5.66          0.58       129.036       -40.720        98.368        49.239
   54972.71852363          5.56          0.43       209.019       -30.980        18.982        58.973
   54972.72193175          3.71          0.88       107.346        12.173       121.902       102.153
   54972.72296309          5.71          0.47       271.236       -43.416       318.334        46.591
   54972.73623876          3.12          0.61       213.682        43.514        20.761       133.474
