#     MJD[days]  log10(E/GeV)   AngErr[deg]       RA[deg]      Dec[deg]  Azimuth[deg]   Zenith[deg]
   54566.78105765          3.26          0.72        15.679        24.548       194.758       114.588
   54566.78883991          3.29          0.74       238.192         0.790       335.052        90.767
   54566.79369082          5.47          0.70        30.713       -12.501       184.297        77.533
   54566.81182194          3.54          0.76       230.594        29.572       350.966       119.543
   54566.81224523          3.36          1.69       130.237        16.337        91.448       106.305
   54566.81951627          3.24          0.71       238.644        14.350       345.684       104.326
   54566.82021304          5.13          0.54       307.650       -13.673       276.916        76.356
   54566.82032727          4.32          0.70       127.447        -6.743        97.170        83.225
   54566.82331245          3.41          0.93       281.546        39.742       304.182       129.749
   54566.82612360          5.84          0.29       144.774       -77.168        82.024        12.789
   54566.83505661          3.44          0.73       239.060         6.748       350.872        96.725
   54566.84170115          3.10          1.13        48.137        -2.037       184.199        87.989
   54566.84632890          3.51          1.38       190.261        21.018        43.739       110.971
   54566.87224775          5.66          0.46       348.001       -42.033       255.357        48.014
   54566.88123727          3.63          0.58        31.746        29.193       214.847       119.230
   54566.91156815          5.70          0.30        92.438       -35.088       165.150        54.902
   54566.93625501          5.10          0.57       195.428       -12.296        71.026        77.655
